tenant_id,historical_invoice_id,invoice_number,finplex_customer_id,settled_date,days_to_settle,days_late,is_disputed
tenant_demo,hist_inv_01874,7584011927,cust_1604-LIFKX,2012-12-15,40,10,0
tenant_demo,hist_inv_00521,2099442850,cust_1604-LIFKX,2013-01-13,49,19,0
tenant_demo,hist_inv_01399,5672264098,cust_1604-LIFKX,2013-02-05,45,15,0
tenant_demo,hist_inv_00734,3037486776,cust_1604-LIFKX,2013-03-11,41,11,0
tenant_demo,hist_inv_02358,9543491185,cust_1604-LIFKX,2013-03-19,39,9,0
tenant_demo,hist_inv_00592,2430916585,cust_1604-LIFKX,2013-04-22,46,16,0
tenant_demo,hist_inv_00904,3693123052,cust_1604-LIFKX,2013-06-03,39,9,0
tenant_demo,hist_inv_01262,5046787811,cust_1604-LIFKX,2013-07-05,35,5,0
tenant_demo,hist_inv_00488,1913883700,cust_1604-LIFKX,2013-07-26,44,14,0
tenant_demo,hist_inv_00532,2135320728,cust_1604-LIFKX,2013-11-05,41,11,0
tenant_demo,hist_inv_01335,5395803659,cust_1604-LIFKX,2013-11-27,40,10,0
tenant_demo,hist_inv_01863,7550415361,cust_1604-LIFKX,2013-12-06,43,13,0
tenant_demo,hist_inv_01994,8057232722,cust_2026-XLBER,2012-01-30,21,0,0
tenant_demo,hist_inv_01164,4730761138,cust_2026-XLBER,2012-01-30,16,0,0
tenant_demo,hist_inv_02039,8207456004,cust_2026-XLBER,2012-04-01,23,0,0
tenant_demo,hist_inv_00422,1678077270,cust_2026-XLBER,2012-05-12,18,0,0
tenant_demo,hist_inv_02034,8193327667,cust_2026-XLBER,2012-07-31,17,0,0
tenant_demo,hist_inv_01993,8056734091,cust_2026-XLBER,2012-10-03,19,0,0
tenant_demo,hist_inv_01897,7685298565,cust_2026-XLBER,2012-11-05,17,0,0
tenant_demo,hist_inv_02115,8503873648,cust_2026-XLBER,2012-11-11,13,0,0
tenant_demo,hist_inv_01716,6904628715,cust_2026-XLBER,2012-12-03,9,0,0
tenant_demo,hist_inv_00731,3025631462,cust_2026-XLBER,2013-05-25,29,0,1
tenant_demo,hist_inv_01002,4067113449,cust_2026-XLBER,2013-06-21,33,3,1
tenant_demo,hist_inv_00759,3115534110,cust_2026-XLBER,2013-06-26,26,0,1
tenant_demo,hist_inv_01715,6902670844,cust_2026-XLBER,2013-06-28,16,0,0
tenant_demo,hist_inv_00929,3795765177,cust_2026-XLBER,2013-07-05,14,0,0
tenant_demo,hist_inv_01730,6961910816,cust_2026-XLBER,2013-09-21,26,0,1
tenant_demo,hist_inv_00841,3398429374,cust_2026-XLBER,2013-09-12,11,0,0
tenant_demo,hist_inv_01424,5796159925,cust_2026-XLBER,2013-09-17,9,0,0
tenant_demo,hist_inv_00817,3315197094,cust_2026-XLBER,2013-10-03,20,0,1
tenant_demo,hist_inv_01813,7329436593,cust_2026-XLBER,2013-10-06,12,0,0
tenant_demo,hist_inv_00183,679404840,cust_2026-XLBER,2013-10-17,10,0,0
tenant_demo,hist_inv_02328,9368067229,cust_2026-XLBER,2013-11-07,11,0,0
tenant_demo,hist_inv_01160,4722300351,cust_2125-HJDLA,2012-03-28,46,16,0
tenant_demo,hist_inv_01330,5370094352,cust_2125-HJDLA,2012-03-29,45,15,0
tenant_demo,hist_inv_01062,4297912131,cust_2125-HJDLA,2012-03-25,38,8,0
tenant_demo,hist_inv_01473,5983180705,cust_2125-HJDLA,2012-04-22,46,16,0
tenant_demo,hist_inv_00052,189882917,cust_2125-HJDLA,2012-10-17,44,14,0
tenant_demo,hist_inv_01498,6059076054,cust_2125-HJDLA,2012-10-31,26,0,0
tenant_demo,hist_inv_00172,645045061,cust_2125-HJDLA,2012-11-24,29,0,0
tenant_demo,hist_inv_00179,672948510,cust_2125-HJDLA,2012-12-05,26,0,0
tenant_demo,hist_inv_00294,1124489539,cust_2125-HJDLA,2012-12-31,24,0,0
tenant_demo,hist_inv_02416,9802209671,cust_2125-HJDLA,2013-01-15,35,5,0
tenant_demo,hist_inv_00977,3975362830,cust_2125-HJDLA,2013-01-26,32,2,0
tenant_demo,hist_inv_00780,3171200707,cust_2125-HJDLA,2013-02-16,48,18,0
tenant_demo,hist_inv_00104,380292674,cust_2125-HJDLA,2013-04-10,39,9,0
tenant_demo,hist_inv_01603,6474542050,cust_2125-HJDLA,2013-05-05,30,0,0
tenant_demo,hist_inv_01935,7845388340,cust_2125-HJDLA,2013-05-28,34,4,0
tenant_demo,hist_inv_01121,4540004449,cust_2125-HJDLA,2013-08-13,32,2,0
tenant_demo,hist_inv_02227,9012800022,cust_2125-HJDLA,2013-08-29,38,8,1
tenant_demo,hist_inv_02267,9166038468,cust_2125-HJDLA,2013-09-03,31,1,0
tenant_demo,hist_inv_02031,8165388862,cust_2125-HJDLA,2013-11-01,40,10,0
tenant_demo,hist_inv_01673,6732317450,cust_2125-HJDLA,2013-12-06,44,14,0
tenant_demo,hist_inv_01527,6178537152,cust_2125-HJDLA,2014-01-03,51,21,1
tenant_demo,hist_inv_01379,5600941018,cust_2423-QOKIO,2012-03-05,38,8,0
tenant_demo,hist_inv_00325,1280597932,cust_2423-QOKIO,2012-03-18,21,0,0
tenant_demo,hist_inv_02210,8938303761,cust_2423-QOKIO,2012-06-28,26,0,0
tenant_demo,hist_inv_00432,1715841585,cust_2423-QOKIO,2012-07-30,29,0,1
tenant_demo,hist_inv_01464,5939164853,cust_2423-QOKIO,2012-08-16,38,8,0
tenant_demo,hist_inv_00310,1199977661,cust_2423-QOKIO,2012-09-17,42,12,0
tenant_demo,hist_inv_02385,9654364049,cust_2423-QOKIO,2012-09-26,25,0,0
tenant_demo,hist_inv_01616,6522487147,cust_2423-QOKIO,2012-10-18,25,0,0
tenant_demo,hist_inv_00762,3138040805,cust_2423-QOKIO,2012-11-01,30,0,0
tenant_demo,hist_inv_00658,2714712437,cust_2423-QOKIO,2013-01-22,25,0,0
tenant_demo,hist_inv_02205,8922128667,cust_2423-QOKIO,2013-04-01,27,0,0
tenant_demo,hist_inv_01990,8035927112,cust_2423-QOKIO,2013-04-10,27,0,0
tenant_demo,hist_inv_01113,4507038116,cust_2423-QOKIO,2013-05-01,30,0,0
tenant_demo,hist_inv_01912,7751899037,cust_2423-QOKIO,2013-05-08,32,2,0
tenant_demo,hist_inv_02062,8317322623,cust_2423-QOKIO,2013-05-28,35,5,0
tenant_demo,hist_inv_00661,2726898858,cust_2423-QOKIO,2013-06-18,17,0,0
tenant_demo,hist_inv_00580,2355391609,cust_2423-QOKIO,2013-06-25,17,0,0
tenant_demo,hist_inv_02252,9089611762,cust_2423-QOKIO,2013-07-02,20,0,0
tenant_demo,hist_inv_02164,8733352411,cust_2423-QOKIO,2013-07-03,16,0,0
tenant_demo,hist_inv_02190,8864060748,cust_2423-QOKIO,2013-08-30,17,0,0
tenant_demo,hist_inv_01568,6309336631,cust_2423-QOKIO,2013-09-25,15,0,0
tenant_demo,hist_inv_01911,7740692207,cust_2447-JCFGW,2012-04-20,30,0,0
tenant_demo,hist_inv_01177,4773950831,cust_2447-JCFGW,2012-04-19,28,0,0
tenant_demo,hist_inv_00164,627613977,cust_2447-JCFGW,2012-05-03,27,0,0
tenant_demo,hist_inv_02240,9054937897,cust_2447-JCFGW,2012-05-09,26,0,0
tenant_demo,hist_inv_01892,7672209595,cust_2447-JCFGW,2012-05-16,25,0,0
tenant_demo,hist_inv_01520,6149070076,cust_2447-JCFGW,2012-06-24,26,0,0
tenant_demo,hist_inv_00919,3752294245,cust_2447-JCFGW,2012-07-21,32,2,0
tenant_demo,hist_inv_01731,6964839828,cust_2447-JCFGW,2012-07-23,27,0,0
tenant_demo,hist_inv_01802,7270249713,cust_2447-JCFGW,2012-09-06,33,3,0
tenant_demo,hist_inv_01595,6444186130,cust_2447-JCFGW,2012-09-30,26,0,0
tenant_demo,hist_inv_01665,6712328426,cust_2447-JCFGW,2012-10-10,21,0,0
tenant_demo,hist_inv_01725,6946879920,cust_2447-JCFGW,2012-11-23,19,0,0
tenant_demo,hist_inv_01042,4194772390,cust_2447-JCFGW,2012-12-02,20,0,0
tenant_demo,hist_inv_00096,355095997,cust_2447-JCFGW,2013-01-05,24,0,0
tenant_demo,hist_inv_00244,905360282,cust_2447-JCFGW,2013-02-13,20,0,0
tenant_demo,hist_inv_01669,6719635094,cust_2447-JCFGW,2013-03-22,28,0,0
tenant_demo,hist_inv_02208,8927871048,cust_2447-JCFGW,2013-04-11,23,0,0
tenant_demo,hist_inv_00981,3990073198,cust_2447-JCFGW,2013-04-21,24,0,0
tenant_demo,hist_inv_00983,4003648294,cust_2447-JCFGW,2013-04-28,23,0,0
tenant_demo,hist_inv_01272,5112375133,cust_2447-JCFGW,2013-09-17,26,0,0
tenant_demo,hist_inv_01634,6571920928,cust_2447-JCFGW,2013-09-17,25,0,0
tenant_demo,hist_inv_01259,5032711986,cust_2447-JCFGW,2013-11-10,15,0,0
tenant_demo,hist_inv_01900,7697000588,cust_2447-JCFGW,2013-12-04,16,0,0
tenant_demo,hist_inv_01607,6482427308,cust_2621-XCLEH,2012-03-14,61,31,1
tenant_demo,hist_inv_00139,537837854,cust_2621-XCLEH,2012-04-07,46,16,0
tenant_demo,hist_inv_00946,3867210105,cust_2621-XCLEH,2012-04-05,43,13,0
tenant_demo,hist_inv_01431,5834509499,cust_2621-XCLEH,2012-04-28,57,27,0
tenant_demo,hist_inv_01404,5722625204,cust_2621-XCLEH,2012-05-14,52,22,0
tenant_demo,hist_inv_02152,8691041327,cust_2621-XCLEH,2012-05-30,44,14,0
tenant_demo,hist_inv_01100,4456170015,cust_2621-XCLEH,2012-08-26,60,30,1
tenant_demo,hist_inv_01882,7619716138,cust_2621-XCLEH,2013-02-01,75,45,1
tenant_demo,hist_inv_01695,6837368660,cust_2621-XCLEH,2013-04-25,55,25,1
tenant_demo,hist_inv_00028,97717897,cust_2621-XCLEH,2013-05-25,55,25,1
tenant_demo,hist_inv_01509,6107289576,cust_2621-XCLEH,2013-06-03,37,7,0
tenant_demo,hist_inv_02342,9465847338,cust_2621-XCLEH,2013-07-17,29,0,0
tenant_demo,hist_inv_00627,2571390571,cust_2621-XCLEH,2013-07-29,35,5,0
tenant_demo,hist_inv_02265,9153643214,cust_2621-XCLEH,2013-09-02,48,18,1
tenant_demo,hist_inv_02203,8912612689,cust_2621-XCLEH,2013-09-12,46,16,1
tenant_demo,hist_inv_01165,4732348996,cust_2676-DZINU,2012-02-10,21,0,0
tenant_demo,hist_inv_01722,6932718624,cust_2676-DZINU,2012-03-07,20,0,0
tenant_demo,hist_inv_00138,535641538,cust_2676-DZINU,2012-05-18,22,0,0
tenant_demo,hist_inv_01296,5212915028,cust_2676-DZINU,2012-05-23,20,0,0
tenant_demo,hist_inv_00736,3053205526,cust_2676-DZINU,2012-06-10,13,0,0
tenant_demo,hist_inv_01868,7574832061,cust_2676-DZINU,2012-07-01,21,0,0
tenant_demo,hist_inv_01210,4887614261,cust_2676-DZINU,2012-07-05,23,0,0
tenant_demo,hist_inv_00808,3284111300,cust_2676-DZINU,2012-08-02,19,0,0
tenant_demo,hist_inv_01541,6225729341,cust_2676-DZINU,2012-08-13,24,0,0
tenant_demo,hist_inv_00948,3869938435,cust_2676-DZINU,2012-08-16,21,0,0
tenant_demo,hist_inv_00351,1376441638,cust_2676-DZINU,2012-10-22,22,0,0
tenant_demo,hist_inv_01148,4677673825,cust_2676-DZINU,2012-10-21,19,0,0
tenant_demo,hist_inv_01798,7244293293,cust_2676-DZINU,2012-10-30,14,0,0
tenant_demo,hist_inv_01844,7481115235,cust_2676-DZINU,2012-11-06,16,0,0
tenant_demo,hist_inv_00665,2742482273,cust_2676-DZINU,2012-12-06,21,0,1
tenant_demo,hist_inv_01873,7581184012,cust_2676-DZINU,2013-02-23,18,0,0
tenant_demo,hist_inv_01987,8026688554,cust_2676-DZINU,2013-02-23,9,0,0
tenant_demo,hist_inv_02310,9298034378,cust_2676-DZINU,2013-05-22,9,0,0
tenant_demo,hist_inv_02405,9769339571,cust_2676-DZINU,2013-07-03,9,0,0
tenant_demo,hist_inv_01207,4878686047,cust_2676-DZINU,2013-08-01,11,0,0
tenant_demo,hist_inv_00790,3218896620,cust_2676-DZINU,2013-08-13,8,0,0
tenant_demo,hist_inv_00042,145315244,cust_2676-DZINU,2013-09-06,18,0,0
tenant_demo,hist_inv_01771,7133128659,cust_2676-DZINU,2013-09-19,10,0,0
tenant_demo,hist_inv_02334,9393038918,cust_2676-DZINU,2013-10-08,17,0,0
tenant_demo,hist_inv_01565,6299892020,cust_2676-DZINU,2013-10-11,17,0,0
tenant_demo,hist_inv_01606,6481259640,cust_2676-DZINU,2013-11-08,12,0,0
tenant_demo,hist_inv_01429,5831823402,cust_2687-XWAMA,2012-02-02,12,0,0
tenant_demo,hist_inv_01808,7298116315,cust_2687-XWAMA,2012-02-08,11,0,0
tenant_demo,hist_inv_02092,8444345875,cust_2687-XWAMA,2012-03-11,13,0,0
tenant_demo,hist_inv_02284,9201510343,cust_2687-XWAMA,2012-05-04,14,0,0
tenant_demo,hist_inv_01569,6310497928,cust_2687-XWAMA,2012-05-14,14,0,0
tenant_demo,hist_inv_01442,5866198434,cust_2687-XWAMA,2012-05-23,10,0,0
tenant_demo,hist_inv_02120,8527409222,cust_2687-XWAMA,2012-05-31,12,0,0
tenant_demo,hist_inv_00123,493580936,cust_2687-XWAMA,2012-07-24,37,7,1
tenant_demo,hist_inv_01423,5792413329,cust_2687-XWAMA,2012-07-10,14,0,0
tenant_demo,hist_inv_01991,8044630018,cust_2687-XWAMA,2012-07-30,17,0,0
tenant_demo,hist_inv_01291,5201178540,cust_2687-XWAMA,2012-07-25,11,0,0
tenant_demo,hist_inv_01319,5320556174,cust_2687-XWAMA,2012-10-20,5,0,0
tenant_demo,hist_inv_01157,4706783878,cust_2687-XWAMA,2012-10-29,12,0,0
tenant_demo,hist_inv_00891,3621497785,cust_2687-XWAMA,2013-01-01,13,0,0
tenant_demo,hist_inv_01223,4927657057,cust_2687-XWAMA,2013-01-13,19,0,0
tenant_demo,hist_inv_02268,9169343910,cust_2687-XWAMA,2013-03-04,17,0,0
tenant_demo,hist_inv_00831,3363342172,cust_2687-XWAMA,2013-03-26,17,0,0
tenant_demo,hist_inv_01953,7893242563,cust_2687-XWAMA,2013-03-29,12,0,0
tenant_demo,hist_inv_00674,2765073058,cust_2687-XWAMA,2013-04-25,10,0,0
tenant_demo,hist_inv_01085,4384814254,cust_2687-XWAMA,2013-05-10,10,0,0
tenant_demo,hist_inv_01171,4747988353,cust_2687-XWAMA,2013-05-12,7,0,0
tenant_demo,hist_inv_00770,3155625555,cust_2687-XWAMA,2013-05-09,3,0,0
tenant_demo,hist_inv_00370,1452931813,cust_2687-XWAMA,2013-08-02,5,0,0
tenant_demo,hist_inv_01270,5104471628,cust_2687-XWAMA,2013-08-19,11,0,0
tenant_demo,hist_inv_02398,9727346662,cust_2687-XWAMA,2013-09-23,5,0,0
tenant_demo,hist_inv_02301,9257925380,cust_2687-XWAMA,2013-10-18,7,0,0
tenant_demo,hist_inv_01481,6008733621,cust_2687-XWAMA,2013-10-19,5,0,0
tenant_demo,hist_inv_01567,6303890920,cust_2687-XWAMA,2013-12-15,22,0,1
tenant_demo,hist_inv_01275,5120935092,cust_2820-XGXSB,2012-02-12,9,0,0
tenant_demo,hist_inv_01648,6626163507,cust_2820-XGXSB,2012-02-14,3,0,0
tenant_demo,hist_inv_01927,7821939794,cust_2820-XGXSB,2012-02-17,4,0,0
tenant_demo,hist_inv_01794,7218524698,cust_2820-XGXSB,2012-03-23,6,0,0
tenant_demo,hist_inv_02038,8203817830,cust_2820-XGXSB,2012-03-28,5,0,0
tenant_demo,hist_inv_01352,5458519467,cust_2820-XGXSB,2012-05-07,5,0,0
tenant_demo,hist_inv_00106,385813290,cust_2820-XGXSB,2012-05-08,1,0,0
tenant_demo,hist_inv_00951,3878072664,cust_2820-XGXSB,2012-05-30,7,0,0
tenant_demo,hist_inv_02167,8742038745,cust_2820-XGXSB,2012-06-07,6,0,0
tenant_demo,hist_inv_00917,3737203878,cust_2820-XGXSB,2012-07-13,5,0,0
tenant_demo,hist_inv_02079,8391160851,cust_2820-XGXSB,2012-09-01,7,0,0
tenant_demo,hist_inv_00381,1528493654,cust_2820-XGXSB,2012-11-02,4,0,0
tenant_demo,hist_inv_00849,3435598635,cust_2820-XGXSB,2012-12-02,4,0,0
tenant_demo,hist_inv_02047,8252449224,cust_2820-XGXSB,2012-12-22,4,0,0
tenant_demo,hist_inv_01717,6906890052,cust_2820-XGXSB,2013-01-08,13,0,0
tenant_demo,hist_inv_01618,6528247418,cust_2820-XGXSB,2013-01-08,4,0,0
tenant_demo,hist_inv_01570,6312340515,cust_2820-XGXSB,2013-01-08,3,0,0
tenant_demo,hist_inv_00684,2819777550,cust_2820-XGXSB,2013-05-28,4,0,0
tenant_demo,hist_inv_00158,608187073,cust_2820-XGXSB,2013-05-28,3,0,0
tenant_demo,hist_inv_00358,1391494244,cust_2820-XGXSB,2013-06-25,9,0,0
tenant_demo,hist_inv_00002,9231909,cust_2820-XGXSB,2013-07-08,5,0,0
tenant_demo,hist_inv_02056,8282397668,cust_2820-XGXSB,2013-08-29,7,0,0
tenant_demo,hist_inv_00648,2677499546,cust_2820-XGXSB,2013-10-18,5,0,0
tenant_demo,hist_inv_00425,1691604826,cust_2820-XGXSB,2013-11-26,6,0,0
tenant_demo,hist_inv_01294,5211032490,cust_2824-HJQPP,2012-03-03,30,0,0
tenant_demo,hist_inv_01288,5181531445,cust_2824-HJQPP,2012-03-28,28,0,0
tenant_demo,hist_inv_02312,9313451295,cust_2824-HJQPP,2012-03-25,21,0,0
tenant_demo,hist_inv_02321,9340071189,cust_2824-HJQPP,2012-03-23,17,0,0
tenant_demo,hist_inv_01842,7472160858,cust_2824-HJQPP,2012-04-17,38,8,1
tenant_demo,hist_inv_01539,6222252019,cust_2824-HJQPP,2012-04-06,18,0,0
tenant_demo,hist_inv_02400,9733725302,cust_2824-HJQPP,2012-04-17,21,0,0
tenant_demo,hist_inv_00591,2428102854,cust_2824-HJQPP,2012-05-02,30,0,1
tenant_demo,hist_inv_02318,9327668635,cust_2824-HJQPP,2012-04-29,24,0,0
tenant_demo,hist_inv_01670,6723004451,cust_2824-HJQPP,2012-06-20,30,0,0
tenant_demo,hist_inv_01181,4789397752,cust_2824-HJQPP,2012-06-28,30,0,0
tenant_demo,hist_inv_01986,8024350758,cust_2824-HJQPP,2012-09-28,24,0,0
tenant_demo,hist_inv_00323,1266309366,cust_2824-HJQPP,2012-11-17,22,0,0
tenant_demo,hist_inv_01293,5210865686,cust_2824-HJQPP,2012-12-05,17,0,0
tenant_demo,hist_inv_02123,8551131035,cust_2824-HJQPP,2012-12-08,19,0,0
tenant_demo,hist_inv_00792,3223401501,cust_2824-HJQPP,2012-12-30,30,0,0
tenant_demo,hist_inv_01741,7008503597,cust_2824-HJQPP,2013-01-24,22,0,0
tenant_demo,hist_inv_01007,4080383560,cust_2824-HJQPP,2013-01-25,21,0,0
tenant_demo,hist_inv_00717,2964011777,cust_2824-HJQPP,2013-01-30,24,0,0
tenant_demo,hist_inv_00567,2279639083,cust_2824-HJQPP,2013-01-23,15,0,0
tenant_demo,hist_inv_02430,9847742890,cust_2824-HJQPP,2013-02-26,21,0,0
tenant_demo,hist_inv_01837,7450963607,cust_2824-HJQPP,2013-03-12,28,0,0
tenant_demo,hist_inv_00742,3077571538,cust_2824-HJQPP,2013-03-18,19,0,0
tenant_demo,hist_inv_02100,8462827944,cust_2824-HJQPP,2013-04-18,17,0,0
tenant_demo,hist_inv_01727,6959096166,cust_2824-HJQPP,2013-07-20,23,0,0
tenant_demo,hist_inv_01477,5993794287,cust_2824-HJQPP,2013-08-18,22,0,0
tenant_demo,hist_inv_01762,7096221227,cust_2824-HJQPP,2013-10-03,31,1,0
tenant_demo,hist_inv_01205,4871103320,cust_2824-HJQPP,2013-10-27,9,0,0
tenant_demo,hist_inv_01737,6985831527,cust_2824-HJQPP,2013-11-10,19,0,0
tenant_demo,hist_inv_01720,6926621731,cust_2824-HJQPP,2013-11-16,13,0,0
tenant_demo,hist_inv_01832,7419219204,cust_3271-HYHDN,2012-02-10,3,0,0
tenant_demo,hist_inv_02192,8871842653,cust_3271-HYHDN,2012-03-14,9,0,0
tenant_demo,hist_inv_00712,2949843698,cust_3271-HYHDN,2012-04-15,5,0,0
tenant_demo,hist_inv_01190,4816230113,cust_3271-HYHDN,2012-05-05,3,0,0
tenant_demo,hist_inv_00296,1130346124,cust_3271-HYHDN,2012-05-08,5,0,0
tenant_demo,hist_inv_00304,1175501399,cust_3271-HYHDN,2012-05-15,8,0,0
tenant_demo,hist_inv_02366,9566049241,cust_3271-HYHDN,2012-08-31,6,0,0
tenant_demo,hist_inv_00374,1470244634,cust_3271-HYHDN,2012-09-21,3,0,0
tenant_demo,hist_inv_00334,1311607288,cust_3271-HYHDN,2012-10-18,5,0,0
tenant_demo,hist_inv_00394,1575926929,cust_3271-HYHDN,2012-11-25,6,0,0
tenant_demo,hist_inv_02042,8240701264,cust_3271-HYHDN,2013-01-12,7,0,0
tenant_demo,hist_inv_02004,8086151417,cust_3271-HYHDN,2013-01-12,3,0,0
tenant_demo,hist_inv_01753,7074598959,cust_3271-HYHDN,2013-04-11,5,0,0
tenant_demo,hist_inv_00095,354407690,cust_3271-HYHDN,2013-04-17,5,0,0
tenant_demo,hist_inv_01375,5584805665,cust_3271-HYHDN,2013-07-23,0,0,0
tenant_demo,hist_inv_00098,367399005,cust_3271-HYHDN,2013-08-10,0,0,0
tenant_demo,hist_inv_01179,4783562096,cust_3271-HYHDN,2013-08-22,2,0,0
tenant_demo,hist_inv_00459,1829655163,cust_3271-HYHDN,2013-11-11,2,0,0
tenant_demo,hist_inv_02084,8412636726,cust_3271-YDPUJ,2012-02-28,24,0,0
tenant_demo,hist_inv_00386,1539465403,cust_3271-YDPUJ,2012-03-14,27,0,0
tenant_demo,hist_inv_00194,725765758,cust_3271-YDPUJ,2012-05-25,47,17,1
tenant_demo,hist_inv_02444,9901724277,cust_3271-YDPUJ,2012-06-22,24,0,1
tenant_demo,hist_inv_02102,8466153246,cust_3271-YDPUJ,2012-07-03,30,0,0
tenant_demo,hist_inv_02213,8945288109,cust_3271-YDPUJ,2012-07-19,12,0,0
tenant_demo,hist_inv_01302,5224697080,cust_3271-YDPUJ,2012-08-24,28,0,1
tenant_demo,hist_inv_01018,4129245588,cust_3271-YDPUJ,2012-09-01,29,0,0
tenant_demo,hist_inv_01445,5870483009,cust_3271-YDPUJ,2012-09-13,20,0,0
tenant_demo,hist_inv_01959,7934803012,cust_3271-YDPUJ,2012-11-28,42,12,1
tenant_demo,hist_inv_01437,5861341441,cust_3271-YDPUJ,2013-02-24,37,7,1
tenant_demo,hist_inv_01400,5689526714,cust_3271-YDPUJ,2013-02-22,32,2,1
tenant_demo,hist_inv_00623,2556169247,cust_3271-YDPUJ,2013-03-26,28,0,0
tenant_demo,hist_inv_01167,4738467082,cust_3271-YDPUJ,2013-04-21,24,0,0
tenant_demo,hist_inv_00964,3938548126,cust_3271-YDPUJ,2013-04-26,21,0,0
tenant_demo,hist_inv_01923,7795526633,cust_3271-YDPUJ,2013-04-28,22,0,0
tenant_demo,hist_inv_00536,2148266465,cust_3271-YDPUJ,2013-06-13,37,7,1
tenant_demo,hist_inv_01483,6017503839,cust_3271-YDPUJ,2013-06-12,16,0,0
tenant_demo,hist_inv_02392,9685874517,cust_3271-YDPUJ,2013-07-09,18,0,0
tenant_demo,hist_inv_00330,1297791719,cust_3448-OWJOT,2012-02-16,32,2,1
tenant_demo,hist_inv_01308,5267406931,cust_3448-OWJOT,2012-03-11,41,11,1
tenant_demo,hist_inv_01454,5902046936,cust_3448-OWJOT,2012-03-28,38,8,1
tenant_demo,hist_inv_00284,1070459520,cust_3448-OWJOT,2012-04-28,45,15,1
tenant_demo,hist_inv_02029,8164224319,cust_3448-OWJOT,2012-05-11,40,10,1
tenant_demo,hist_inv_01641,6607624258,cust_3448-OWJOT,2012-06-21,59,29,1
tenant_demo,hist_inv_00566,2268924543,cust_3448-OWJOT,2012-06-13,42,12,1
tenant_demo,hist_inv_01628,6552783571,cust_3448-OWJOT,2012-07-16,36,6,1
tenant_demo,hist_inv_01869,7576910302,cust_3448-OWJOT,2012-07-18,25,0,0
tenant_demo,hist_inv_00089,312361525,cust_3448-OWJOT,2012-08-13,39,9,1
tenant_demo,hist_inv_00880,3558050155,cust_3448-OWJOT,2012-09-07,41,11,1
tenant_demo,hist_inv_01475,5990869923,cust_3448-OWJOT,2012-10-08,47,17,1
tenant_demo,hist_inv_00352,1380765648,cust_3448-OWJOT,2012-10-16,45,15,1
tenant_demo,hist_inv_02191,8867732285,cust_3448-OWJOT,2012-11-26,31,1,1
tenant_demo,hist_inv_01592,6438106557,cust_3448-OWJOT,2012-12-12,30,0,1
tenant_demo,hist_inv_00931,3806835104,cust_3448-OWJOT,2013-01-14,34,4,1
tenant_demo,hist_inv_01921,7792341685,cust_3448-OWJOT,2013-02-04,34,4,1
tenant_demo,hist_inv_02336,9398281591,cust_3448-OWJOT,2013-03-28,33,3,1
tenant_demo,hist_inv_00585,2369731348,cust_3448-OWJOT,2013-04-08,41,11,1
tenant_demo,hist_inv_00383,1529029372,cust_3448-OWJOT,2013-04-14,33,3,1
tenant_demo,hist_inv_01714,6900171661,cust_3448-OWJOT,2013-07-30,35,5,1
tenant_demo,hist_inv_02081,8394111674,cust_3448-OWJOT,2013-07-31,21,0,1
tenant_demo,hist_inv_01287,5160746172,cust_3448-OWJOT,2013-08-10,24,0,1
tenant_demo,hist_inv_00212,781909762,cust_3448-OWJOT,2013-09-09,41,11,1
tenant_demo,hist_inv_00663,2739453651,cust_3448-OWJOT,2013-10-16,32,2,1
tenant_demo,hist_inv_02360,9544630517,cust_3448-OWJOT,2013-11-11,50,20,1
tenant_demo,hist_inv_01340,5411405629,cust_3448-OWJOT,2013-10-27,27,0,1
tenant_demo,hist_inv_01307,5259704172,cust_3448-OWJOT,2013-11-09,37,7,1
tenant_demo,hist_inv_02026,8158808494,cust_3568-JJMFW,2012-03-10,18,0,1
tenant_demo,hist_inv_00755,3110539999,cust_3568-JJMFW,2012-04-29,30,0,1
tenant_demo,hist_inv_01418,5770867325,cust_3568-JJMFW,2012-05-03,12,0,0
tenant_demo,hist_inv_01039,4191207150,cust_3568-JJMFW,2012-06-08,34,4,1
tenant_demo,hist_inv_00571,2293228619,cust_3568-JJMFW,2012-06-11,34,4,1
tenant_demo,hist_inv_00852,3442695944,cust_3568-JJMFW,2012-06-07,27,0,1
tenant_demo,hist_inv_00824,3347038968,cust_3568-JJMFW,2012-07-10,27,0,1
tenant_demo,hist_inv_01823,7372190093,cust_3568-JJMFW,2012-07-02,18,0,1
tenant_demo,hist_inv_02338,9414806653,cust_3568-JJMFW,2012-08-14,27,0,1
tenant_demo,hist_inv_00108,391669562,cust_3568-JJMFW,2012-09-04,27,0,1
tenant_demo,hist_inv_01790,7211101726,cust_3568-JJMFW,2012-09-12,15,0,1
tenant_demo,hist_inv_02313,9314335308,cust_3568-JJMFW,2012-10-04,17,0,1
tenant_demo,hist_inv_00659,2717531125,cust_3568-JJMFW,2012-10-28,23,0,1
tenant_demo,hist_inv_01609,6495779635,cust_3568-JJMFW,2012-11-07,27,0,1
tenant_demo,hist_inv_00092,326671411,cust_3568-JJMFW,2013-01-18,22,0,1
tenant_demo,hist_inv_01451,5896450110,cust_3568-JJMFW,2013-01-17,18,0,1
tenant_demo,hist_inv_01025,4146703959,cust_3568-JJMFW,2013-04-17,19,0,1
tenant_demo,hist_inv_00161,617172736,cust_3568-JJMFW,2013-05-03,30,0,1
